journey_id,customer_id,first_touch_timestamp,last_touch_timestamp,first_channel,last_channel,first_campaign,last_campaign,touchpoint_count,unique_channels,converted,conversion_events,conversion_value,journey_duration_hours,conversion_timestamp,days_to_conversion,journey_path
JOURNEY-00131,CUST-00131,2025-03-13 22:15:00,2025-03-15 22:41:00,Organic Search,Paid Social,Educational Content,Facebook Ads,2,2,0,0,0.0,48.43,,,Organic Search > Paid Social
JOURNEY-00132,CUST-00132,2025-01-29 21:06:00,2025-02-05 23:34:00,Direct,Paid Social,Direct Visit,LinkedIn Ads,6,5,1,1,146.1,170.47,2025-02-05 23:34:00,7.1,Direct > Referral > Organic Search > Paid Social > Organic Social > Paid Social
JOURNEY-00133,CUST-00133,2025-02-27 11:22:00,2025-03-05 23:22:00,Organic Search,Paid Search,SEO Blog,Brand Search,3,3,0,0,0.0,156.0,,,Organic Search > Paid Social > Paid Search
JOURNEY-00134,CUST-00134,2025-03-10 17:25:00,2025-03-22 04:05:00,Email,Email,Welcome Series,Newsletter,5,4,1,1,122.27,274.67,2025-03-22 04:05:00,11.44,Email > Direct > Paid Social > Paid Search > Email
JOURNEY-00135,CUST-00135,2025-06-11 08:42:00,2025-06-15 20:04:00,Organic Search,Email,Educational Content,Promotional Email,4,4,1,1,102.75,107.37,2025-06-15 20:04:00,4.47,Organic Search > Paid Search > Direct > Email
JOURNEY-00136,CUST-00136,2025-06-21 17:59:00,2025-06-21 17:59:00,Display,Display,Banner Campaign,Banner Campaign,1,1,0,0,0.0,0.0,,,Display
JOURNEY-00137,CUST-00137,2025-04-11 10:17:00,2025-04-15 08:18:00,Direct,Paid Search,Direct Visit,Brand Search,3,2,0,0,0.0,94.02,,,Direct > Direct > Paid Search
JOURNEY-00138,CUST-00138,2025-06-21 01:01:00,2025-06-25 02:48:00,Paid Search,Direct,Product Search,Direct Visit,3,3,1,1,342.89,97.78,2025-06-25 02:48:00,4.07,Paid Search > Paid Social > Direct
JOURNEY-00139,CUST-00139,2025-05-29 15:04:00,2025-06-08 19:28:00,Paid Search,Display,Competitor Search,Retargeting,5,3,1,1,500.14,244.4,2025-06-08 19:28:00,10.18,Paid Search > Organic Search > Display > Organic Search > Display
JOURNEY-00140,CUST-00140,2025-04-01 06:28:00,2025-04-04 14:40:00,Direct,Email,Direct Visit,Welcome Series,3,2,1,1,151.83,80.2,2025-04-04 14:40:00,3.34,Direct > Email > Email
JOURNEY-00141,CUST-00141,2025-05-26 20:12:00,2025-05-28 15:21:00,Paid Search,Display,Product Search,Prospecting,2,2,0,0,0.0,43.15,,,Paid Search > Display
JOURNEY-00142,CUST-00142,2025-01-02 08:44:00,2025-01-04 03:06:00,Paid Search,Display,Product Search,Prospecting,3,3,0,0,0.0,42.37,,,Paid Search > Email > Display
JOURNEY-00143,CUST-00143,2025-01-23 12:33:00,2025-01-30 11:52:00,Organic Search,Paid Social,Educational Content,LinkedIn Ads,6,4,0,0,0.0,167.32,,,Organic Search > Paid Social > Direct > Email > Direct > Paid Social
JOURNEY-00144,CUST-00144,2025-06-15 16:11:00,2025-06-29 23:34:00,Email,Organic Search,Promotional Email,SEO Blog,7,6,0,0,0.0,343.38,,,Email > Email > Paid Social > Display > Direct > Paid Search > Organic Search
JOURNEY-00145,CUST-00145,2025-02-19 09:35:00,2025-02-22 01:01:00,Organic Search,Referral,Educational Content,Partner Website,3,3,0,0,0.0,63.43,,,Organic Search > Display > Referral
JOURNEY-00146,CUST-00146,2025-04-04 18:08:00,2025-04-04 18:08:00,Organic Search,Organic Search,Educational Content,Educational Content,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-00147,CUST-00147,2025-06-19 05:20:00,2025-06-22 11:15:00,Referral,Paid Social,Customer Referral,Facebook Ads,2,2,0,0,0.0,77.92,,,Referral > Paid Social
JOURNEY-00148,CUST-00148,2025-06-23 22:55:00,2025-06-24 18:57:00,Organic Social,Email,LinkedIn Organic,Newsletter,2,2,1,1,190.69,20.03,2025-06-24 18:57:00,0.83,Organic Social > Email
JOURNEY-00149,CUST-00149,2025-05-03 14:56:00,2025-05-07 13:22:00,Direct,Email,Direct Visit,Promotional Email,3,3,0,0,0.0,94.43,,,Direct > Paid Social > Email
JOURNEY-00150,CUST-00150,2025-03-05 03:23:00,2025-03-11 12:48:00,Paid Social,Direct,Facebook Ads,Direct Visit,3,3,1,1,145.51,153.42,2025-03-11 12:48:00,6.39,Paid Social > Email > Direct
JOURNEY-00151,CUST-00151,2025-04-26 00:57:00,2025-04-26 00:57:00,Email,Email,Welcome Series,Welcome Series,1,1,0,0,0.0,0.0,,,Email
JOURNEY-00152,CUST-00152,2025-03-09 19:14:00,2025-03-16 08:06:00,Organic Social,Paid Search,LinkedIn Organic,Competitor Search,4,4,0,0,0.0,156.87,,,Organic Social > Paid Social > Direct > Paid Search
JOURNEY-00153,CUST-00153,2025-01-05 19:37:00,2025-01-08 06:05:00,Email,Display,Promotional Email,Retargeting,2,2,0,0,0.0,58.47,,,Email > Display
JOURNEY-00154,CUST-00154,2025-04-29 13:38:00,2025-05-07 00:02:00,Referral,Email,Customer Referral,Promotional Email,3,3,0,0,0.0,178.4,,,Referral > Organic Social > Email
JOURNEY-00155,CUST-00155,2025-04-19 10:52:00,2025-04-22 00:45:00,Paid Search,Organic Social,Product Search,LinkedIn Organic,2,2,0,0,0.0,61.88,,,Paid Search > Organic Social
JOURNEY-00156,CUST-00156,2025-04-28 08:24:00,2025-05-01 09:36:00,Direct,Paid Social,Direct Visit,Facebook Ads,3,3,0,0,0.0,73.2,,,Direct > Referral > Paid Social
JOURNEY-00157,CUST-00157,2025-01-16 06:08:00,2025-01-29 01:44:00,Organic Search,Direct,Product Pages,Direct Visit,6,4,1,1,226.66,307.6,2025-01-29 01:44:00,12.82,Organic Search > Referral > Display > Direct > Display > Direct
JOURNEY-00158,CUST-00158,2025-03-19 17:42:00,2025-03-24 00:27:00,Display,Referral,Banner Campaign,Affiliate,3,3,0,0,0.0,102.75,,,Display > Organic Social > Referral
JOURNEY-00159,CUST-00159,2025-06-28 12:06:00,2025-07-08 04:06:00,Organic Search,Organic Social,Product Pages,LinkedIn Organic,6,4,0,0,0.0,232.0,,,Organic Search > Referral > Paid Social > Paid Social > Organic Search > Organic Social
JOURNEY-00160,CUST-00160,2025-04-30 06:47:00,2025-05-06 17:50:00,Organic Search,Organic Social,Educational Content,LinkedIn Organic,4,3,0,0,0.0,155.05,,,Organic Search > Email > Organic Search > Organic Social
JOURNEY-00161,CUST-00161,2025-03-12 00:28:00,2025-03-23 06:15:00,Direct,Direct,Direct Visit,Direct Visit,5,4,1,1,42.79,269.78,2025-03-23 06:15:00,11.24,Direct > Organic Search > Paid Search > Email > Direct
JOURNEY-00162,CUST-00162,2025-03-15 03:23:00,2025-03-19 05:42:00,Direct,Paid Social,Direct Visit,Facebook Ads,3,3,0,0,0.0,98.32,,,Direct > Paid Search > Paid Social
JOURNEY-00163,CUST-00163,2025-02-24 20:32:00,2025-02-27 22:43:00,Display,Organic Search,Retargeting,Educational Content,2,2,0,0,0.0,74.18,,,Display > Organic Search
JOURNEY-00164,CUST-00164,2025-03-31 13:52:00,2025-04-07 03:37:00,Display,Email,Prospecting,Promotional Email,4,3,0,0,0.0,157.75,,,Display > Referral > Email > Email
JOURNEY-00165,CUST-00165,2025-02-09 18:36:00,2025-02-19 02:20:00,Email,Organic Search,Newsletter,Educational Content,5,4,1,1,133.84,223.73,2025-02-19 02:20:00,9.32,Email > Paid Social > Organic Search > Paid Search > Organic Search
JOURNEY-00166,CUST-00166,2025-05-16 18:20:00,2025-05-22 13:16:00,Organic Social,Paid Social,LinkedIn Organic,Instagram Ads,5,4,0,0,0.0,138.93,,,Organic Social > Paid Search > Email > Paid Search > Paid Social
JOURNEY-00167,CUST-00167,2025-04-20 01:52:00,2025-04-29 09:47:00,Direct,Organic Search,Direct Visit,Product Pages,4,4,0,0,0.0,223.92,,,Direct > Email > Paid Social > Organic Search
JOURNEY-00168,CUST-00168,2025-02-04 18:22:00,2025-02-10 06:02:00,Paid Social,Organic Search,Facebook Ads,Product Pages,3,2,0,0,0.0,131.67,,,Paid Social > Organic Search > Organic Search
JOURNEY-00169,CUST-00169,2025-02-05 17:00:00,2025-02-10 22:40:00,Paid Social,Paid Search,Facebook Ads,Product Search,6,4,0,0,0.0,125.67,,,Paid Social > Organic Social > Organic Search > Paid Search > Organic Social > Paid Search
JOURNEY-00170,CUST-00170,2025-01-01 07:19:00,2025-01-01 19:30:00,Organic Social,Organic Search,TikTok Organic,SEO Blog,2,2,1,1,176.23,12.18,2025-01-01 19:30:00,0.51,Organic Social > Organic Search
JOURNEY-00171,CUST-00171,2025-03-12 23:24:00,2025-03-22 00:08:00,Email,Direct,Welcome Series,Direct Visit,4,3,1,1,234.62,216.73,2025-03-22 00:08:00,9.03,Email > Paid Social > Paid Social > Direct
JOURNEY-00172,CUST-00172,2025-05-29 05:15:00,2025-06-03 05:48:00,Paid Search,Paid Search,Competitor Search,Product Search,4,3,1,1,100.81,120.55,2025-06-03 05:48:00,5.02,Paid Search > Display > Direct > Paid Search
JOURNEY-00173,CUST-00173,2025-05-09 02:54:00,2025-05-17 20:15:00,Paid Search,Paid Search,Brand Search,Brand Search,5,4,1,1,143.75,209.35,2025-05-17 20:15:00,8.72,Paid Search > Direct > Organic Search > Referral > Paid Search
JOURNEY-00174,CUST-00174,2025-03-02 07:14:00,2025-03-02 07:14:00,Direct,Direct,Direct Visit,Direct Visit,1,1,0,0,0.0,0.0,,,Direct
JOURNEY-00175,CUST-00175,2025-01-21 06:55:00,2025-01-22 09:23:00,Organic Search,Paid Social,Product Pages,Instagram Ads,2,2,0,0,0.0,26.47,,,Organic Search > Paid Social
JOURNEY-00176,CUST-00176,2025-04-28 19:16:00,2025-05-14 00:39:00,Paid Search,Email,Competitor Search,Welcome Series,8,3,0,0,0.0,365.38,,,Paid Search > Email > Paid Search > Paid Social > Paid Search > Email > Paid Search > Email
JOURNEY-00177,CUST-00177,2025-06-07 17:46:00,2025-06-14 22:38:00,Paid Search,Display,Competitor Search,Retargeting,5,4,0,0,0.0,172.87,,,Paid Search > Paid Social > Organic Search > Paid Social > Display
JOURNEY-00178,CUST-00178,2025-02-24 04:34:00,2025-02-28 18:25:00,Paid Social,Paid Social,Facebook Ads,Instagram Ads,4,3,0,0,0.0,109.85,,,Paid Social > Direct > Email > Paid Social
JOURNEY-00179,CUST-00179,2025-06-01 05:30:00,2025-06-07 15:39:00,Email,Paid Social,Welcome Series,Instagram Ads,5,4,0,0,0.0,154.15,,,Email > Paid Social > Organic Search > Direct > Paid Social
JOURNEY-00180,CUST-00180,2025-06-13 05:06:00,2025-06-20 02:14:00,Email,Organic Search,Promotional Email,SEO Blog,4,3,1,1,85.88,165.13,2025-06-20 02:14:00,6.88,Email > Referral > Email > Organic Search
JOURNEY-00181,CUST-00181,2025-06-18 22:13:00,2025-06-19 23:51:00,Direct,Organic Social,Direct Visit,Instagram Organic,3,3,0,0,0.0,25.63,,,Direct > Email > Organic Social
JOURNEY-00182,CUST-00182,2025-02-24 18:40:00,2025-03-06 15:53:00,Organic Search,Organic Search,SEO Blog,SEO Blog,5,3,0,0,0.0,237.22,,,Organic Search > Paid Social > Paid Search > Paid Social > Organic Search
JOURNEY-00183,CUST-00183,2025-05-10 01:46:00,2025-05-14 01:02:00,Paid Social,Organic Search,Facebook Ads,Educational Content,2,2,0,0,0.0,95.27,,,Paid Social > Organic Search
JOURNEY-00184,CUST-00184,2025-01-30 14:18:00,2025-02-07 09:32:00,Paid Search,Organic Search,Product Search,SEO Blog,5,3,0,0,0.0,187.23,,,Paid Search > Organic Search > Paid Social > Paid Search > Organic Search
JOURNEY-00185,CUST-00185,2025-01-24 20:44:00,2025-01-29 13:18:00,Paid Search,Paid Search,Product Search,Brand Search,6,4,1,1,237.11,112.57,2025-01-29 13:18:00,4.69,Paid Search > Organic Social > Direct > Organic Search > Organic Social > Paid Search
JOURNEY-00186,CUST-00186,2025-02-12 01:12:00,2025-02-25 22:44:00,Paid Search,Organic Search,Brand Search,Product Pages,8,6,1,1,139.82,333.53,2025-02-25 22:44:00,13.9,Paid Search > Paid Social > Display > Referral > Organic Social > Paid Search > Display > Organic Search
JOURNEY-00187,CUST-00187,2025-06-21 17:55:00,2025-06-28 21:34:00,Organic Search,Organic Search,Product Pages,Educational Content,4,3,0,0,0.0,171.65,,,Organic Search > Paid Search > Email > Organic Search
JOURNEY-00188,CUST-00188,2025-01-01 01:09:00,2025-01-08 18:50:00,Paid Search,Organic Search,Competitor Search,Educational Content,3,3,0,0,0.0,185.68,,,Paid Search > Organic Social > Organic Search
JOURNEY-00189,CUST-00189,2025-01-26 07:57:00,2025-02-04 23:58:00,Email,Email,Welcome Series,Welcome Series,6,4,0,0,0.0,232.02,,,Email > Paid Search > Paid Social > Paid Search > Organic Search > Email
JOURNEY-00190,CUST-00190,2025-01-05 20:59:00,2025-01-08 07:05:00,Email,Paid Search,Newsletter,Competitor Search,2,2,1,1,94.93,58.1,2025-01-08 07:05:00,2.42,Email > Paid Search
JOURNEY-00191,CUST-00191,2025-02-04 17:52:00,2025-02-12 16:46:00,Paid Search,Organic Social,Brand Search,Instagram Organic,4,3,0,0,0.0,190.9,,,Paid Search > Paid Social > Paid Search > Organic Social
JOURNEY-00192,CUST-00192,2025-06-19 01:14:00,2025-06-19 01:14:00,Paid Social,Paid Social,Facebook Ads,Facebook Ads,1,1,0,0,0.0,0.0,,,Paid Social
JOURNEY-00193,CUST-00193,2025-04-05 17:49:00,2025-04-12 11:42:00,Paid Search,Organic Social,Competitor Search,TikTok Organic,3,3,0,0,0.0,161.88,,,Paid Search > Organic Search > Organic Social
JOURNEY-00194,CUST-00194,2025-01-21 13:33:00,2025-01-25 18:43:00,Paid Social,Email,Instagram Ads,Newsletter,3,2,0,0,0.0,101.17,,,Paid Social > Email > Email
JOURNEY-00195,CUST-00195,2025-05-05 00:53:00,2025-05-06 18:32:00,Paid Search,Referral,Competitor Search,Customer Referral,2,2,1,1,117.51,41.65,2025-05-06 18:32:00,1.74,Paid Search > Referral
JOURNEY-00196,CUST-00196,2025-04-12 16:57:00,2025-04-23 12:18:00,Direct,Direct,Direct Visit,Direct Visit,6,5,1,1,84.06,259.35,2025-04-23 12:18:00,10.81,Direct > Paid Social > Organic Search > Paid Search > Display > Direct
JOURNEY-00197,CUST-00197,2025-04-03 18:39:00,2025-04-04 17:42:00,Paid Search,Organic Social,Product Search,LinkedIn Organic,2,2,1,1,158.92,23.05,2025-04-04 17:42:00,0.96,Paid Search > Organic Social
JOURNEY-00198,CUST-00198,2025-03-04 03:21:00,2025-03-09 07:49:00,Paid Search,Organic Social,Product Search,LinkedIn Organic,5,5,0,0,0.0,124.47,,,Paid Search > Direct > Referral > Display > Organic Social
JOURNEY-00199,CUST-00199,2025-02-03 16:45:00,2025-02-11 00:31:00,Organic Search,Organic Social,SEO Blog,LinkedIn Organic,4,4,1,1,86.96,175.77,2025-02-11 00:31:00,7.32,Organic Search > Referral > Email > Organic Social
JOURNEY-00200,CUST-00200,2025-03-28 07:47:00,2025-04-05 11:59:00,Paid Social,Email,LinkedIn Ads,Promotional Email,5,3,0,0,0.0,196.2,,,Paid Social > Organic Social > Email > Paid Social > Email
JOURNEY-00201,CUST-00201,2025-02-22 14:59:00,2025-02-27 06:38:00,Referral,Paid Search,Affiliate,Product Search,3,3,0,0,0.0,111.65,,,Referral > Organic Social > Paid Search
JOURNEY-00202,CUST-00202,2025-04-20 15:58:00,2025-04-20 15:58:00,Organic Social,Organic Social,LinkedIn Organic,LinkedIn Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-00203,CUST-00203,2025-06-02 04:04:00,2025-06-11 16:50:00,Display,Paid Search,Prospecting,Product Search,8,5,1,1,96.38,228.77,2025-06-11 16:50:00,9.53,Display > Paid Social > Direct > Paid Search > Paid Social > Organic Social > Paid Social > Paid Search
JOURNEY-00204,CUST-00204,2025-02-20 08:08:00,2025-03-03 21:36:00,Organic Search,Organic Social,Product Pages,Instagram Organic,5,5,0,0,0.0,277.47,,,Organic Search > Referral > Paid Social > Direct > Organic Social
JOURNEY-00205,CUST-00205,2025-02-25 21:26:00,2025-02-26 23:35:00,Organic Search,Paid Social,Product Pages,Instagram Ads,2,2,0,0,0.0,26.15,,,Organic Search > Paid Social
JOURNEY-00206,CUST-00206,2025-01-21 11:44:00,2025-01-30 09:46:00,Organic Search,Paid Search,Educational Content,Product Search,6,3,0,0,0.0,214.03,,,Organic Search > Referral > Organic Search > Referral > Paid Search > Paid Search
JOURNEY-00207,CUST-00207,2025-02-05 13:41:00,2025-02-14 01:51:00,Paid Social,Organic Social,LinkedIn Ads,LinkedIn Organic,5,4,0,0,0.0,204.17,,,Paid Social > Paid Search > Paid Social > Direct > Organic Social
JOURNEY-00208,CUST-00208,2025-04-13 19:04:00,2025-04-18 15:21:00,Referral,Organic Search,Affiliate,Product Pages,3,3,1,1,167.28,116.28,2025-04-18 15:21:00,4.85,Referral > Organic Social > Organic Search
JOURNEY-00209,CUST-00209,2025-06-13 07:32:00,2025-06-16 09:03:00,Organic Search,Organic Search,SEO Blog,Educational Content,3,2,0,0,0.0,73.52,,,Organic Search > Paid Search > Organic Search
JOURNEY-00210,CUST-00210,2025-03-02 03:58:00,2025-03-09 09:40:00,Organic Social,Email,TikTok Organic,Newsletter,3,3,0,0,0.0,173.7,,,Organic Social > Organic Search > Email
JOURNEY-00211,CUST-00211,2025-01-12 17:00:00,2025-01-12 17:00:00,Paid Social,Paid Social,Instagram Ads,Instagram Ads,1,1,0,0,0.0,0.0,,,Paid Social
JOURNEY-00212,CUST-00212,2025-03-08 22:36:00,2025-03-12 03:08:00,Paid Social,Paid Search,Facebook Ads,Brand Search,2,2,0,0,0.0,76.53,,,Paid Social > Paid Search
JOURNEY-00213,CUST-00213,2025-05-16 11:01:00,2025-05-18 18:33:00,Paid Social,Direct,Facebook Ads,Direct Visit,2,2,0,0,0.0,55.53,,,Paid Social > Direct
JOURNEY-00214,CUST-00214,2025-01-11 17:52:00,2025-01-21 03:40:00,Display,Referral,Prospecting,Affiliate,4,4,0,0,0.0,225.8,,,Display > Direct > Email > Referral
JOURNEY-00215,CUST-00215,2025-03-19 15:34:00,2025-04-01 09:20:00,Paid Search,Paid Search,Competitor Search,Brand Search,8,6,0,0,0.0,305.77,,,Paid Search > Direct > Organic Search > Display > Referral > Paid Social > Organic Search > Paid Search
JOURNEY-00216,CUST-00216,2025-06-27 19:03:00,2025-06-30 11:42:00,Display,Paid Social,Retargeting,LinkedIn Ads,2,2,0,0,0.0,64.65,,,Display > Paid Social
JOURNEY-00217,CUST-00217,2025-05-26 18:06:00,2025-06-06 20:13:00,Paid Search,Direct,Competitor Search,Direct Visit,6,5,0,0,0.0,266.12,,,Paid Search > Referral > Direct > Organic Search > Email > Direct
JOURNEY-00218,CUST-00218,2025-03-16 06:12:00,2025-03-16 06:12:00,Organic Search,Organic Search,SEO Blog,SEO Blog,1,1,0,0,0.0,0.0,,,Organic Search
JOURNEY-00219,CUST-00219,2025-01-04 21:33:00,2025-01-16 22:53:00,Paid Search,Display,Product Search,Prospecting,6,5,0,0,0.0,289.33,,,Paid Search > Organic Social > Paid Social > Organic Social > Organic Search > Display
JOURNEY-00220,CUST-00220,2025-05-17 19:26:00,2025-05-24 06:29:00,Email,Organic Social,Welcome Series,LinkedIn Organic,4,2,0,0,0.0,155.05,,,Email > Organic Social > Email > Organic Social
JOURNEY-00221,CUST-00221,2025-03-08 16:42:00,2025-03-15 03:25:00,Paid Search,Email,Brand Search,Welcome Series,4,3,0,0,0.0,154.72,,,Paid Search > Organic Social > Paid Search > Email
JOURNEY-00222,CUST-00222,2025-02-07 00:09:00,2025-02-14 10:10:00,Paid Search,Display,Competitor Search,Banner Campaign,3,3,0,0,0.0,178.02,,,Paid Search > Organic Social > Display
JOURNEY-00223,CUST-00223,2025-06-01 15:28:00,2025-06-06 20:44:00,Organic Social,Organic Social,TikTok Organic,LinkedIn Organic,3,2,0,0,0.0,125.27,,,Organic Social > Direct > Organic Social
JOURNEY-00224,CUST-00224,2025-05-26 16:49:00,2025-06-03 22:44:00,Organic Social,Organic Search,LinkedIn Organic,SEO Blog,6,4,0,0,0.0,197.92,,,Organic Social > Paid Social > Direct > Paid Social > Paid Social > Organic Search
JOURNEY-00225,CUST-00225,2025-06-13 14:29:00,2025-06-15 10:00:00,Organic Search,Email,Educational Content,Promotional Email,3,3,0,0,0.0,43.52,,,Organic Search > Paid Social > Email
JOURNEY-00226,CUST-00226,2025-02-02 20:52:00,2025-02-06 14:58:00,Organic Search,Organic Social,Product Pages,Instagram Organic,2,2,0,0,0.0,90.1,,,Organic Search > Organic Social
JOURNEY-00227,CUST-00227,2025-03-03 07:31:00,2025-03-07 15:41:00,Email,Paid Search,Welcome Series,Product Search,4,4,0,0,0.0,104.17,,,Email > Organic Search > Paid Social > Paid Search
JOURNEY-00228,CUST-00228,2025-01-14 15:08:00,2025-01-14 15:08:00,Organic Social,Organic Social,TikTok Organic,TikTok Organic,1,1,0,0,0.0,0.0,,,Organic Social
JOURNEY-00229,CUST-00229,2025-01-16 05:04:00,2025-01-20 06:01:00,Organic Search,Direct,Educational Content,Direct Visit,3,3,0,0,0.0,96.95,,,Organic Search > Organic Social > Direct
JOURNEY-00230,CUST-00230,2025-05-10 08:07:00,2025-05-11 14:39:00,Email,Organic Search,Welcome Series,Product Pages,2,2,0,0,0.0,30.53,,,Email > Organic Search
JOURNEY-00231,CUST-00231,2025-02-03 05:36:00,2025-02-03 11:51:00,Organic Search,Paid Search,Product Pages,Product Search,2,2,0,0,0.0,6.25,,,Organic Search > Paid Search
JOURNEY-00232,CUST-00232,2025-02-28 17:53:00,2025-03-01 19:49:00,Organic Search,Paid Social,SEO Blog,Facebook Ads,2,2,0,0,0.0,25.93,,,Organic Search > Paid Social
JOURNEY-00233,CUST-00233,2025-04-28 18:38:00,2025-05-06 20:10:00,Organic Social,Organic Search,TikTok Organic,SEO Blog,4,4,0,0,0.0,193.53,,,Organic Social > Paid Search > Paid Social > Organic Search
JOURNEY-00234,CUST-00234,2025-03-21 22:10:00,2025-03-24 21:36:00,Organic Social,Referral,LinkedIn Organic,Customer Referral,3,3,0,0,0.0,71.43,,,Organic Social > Paid Social > Referral
JOURNEY-00235,CUST-00235,2025-01-25 18:39:00,2025-01-28 16:05:00,Email,Paid Search,Welcome Series,Competitor Search,3,3,0,0,0.0,69.43,,,Email > Direct > Paid Search
JOURNEY-00236,CUST-00236,2025-03-15 04:22:00,2025-03-21 13:33:00,Organic Search,Organic Search,Educational Content,Product Pages,3,2,0,0,0.0,153.18,,,Organic Search > Display > Organic Search
JOURNEY-00237,CUST-00237,2025-01-19 04:19:00,2025-01-21 17:39:00,Email,Email,Newsletter,Promotional Email,3,2,0,0,0.0,61.33,,,Email > Organic Social > Email
JOURNEY-00238,CUST-00238,2025-01-18 14:30:00,2025-01-31 11:27:00,Display,Organic Social,Prospecting,TikTok Organic,6,5,0,0,0.0,308.95,,,Display > Organic Search > Email > Referral > Organic Search > Organic Social
JOURNEY-00239,CUST-00239,2025-01-23 12:04:00,2025-01-23 12:04:00,Email,Email,Promotional Email,Promotional Email,1,1,0,0,0.0,0.0,,,Email
JOURNEY-00240,CUST-00240,2025-01-10 09:30:00,2025-01-10 18:54:00,Organic Search,Paid Search,Product Pages,Competitor Search,2,2,0,0,0.0,9.4,,,Organic Search > Paid Search
JOURNEY-00241,CUST-00241,2025-02-14 09:54:00,2025-02-22 04:12:00,Paid Search,Email,Brand Search,Promotional Email,4,4,1,1,77.23,186.3,2025-02-22 04:12:00,7.76,Paid Search > Organic Social > Organic Search > Email
JOURNEY-00242,CUST-00242,2025-04-11 23:56:00,2025-04-19 20:53:00,Direct,Paid Social,Direct Visit,LinkedIn Ads,5,5,0,0,0.0,188.95,,,Direct > Email > Paid Search > Display > Paid Social
